siteID,plotID,siteName,plotType,longitude,latitude,elevation,Year,Landsat_NPP
TALL,TALL_016,Talladega National Forest NEON,distributed,-87.415018,32.970408,103.6,2020,8610.577380952382
TALL,TALL_017,Talladega National Forest NEON,distributed,-87.40866,32.91006,120.93,2016,9760.125899280574
TALL,TALL_017,Talladega National Forest NEON,distributed,-87.40866,32.91006,120.93,2017,10349.830935251797
TALL,TALL_017,Talladega National Forest NEON,distributed,-87.40866,32.91006,120.93,2018,9392.492805755393
TALL,TALL_017,Talladega National Forest NEON,distributed,-87.40866,32.91006,120.93,2019,6992.302158273381
TALL,TALL_017,Talladega National Forest NEON,distributed,-87.40866,32.91006,120.93,2013,9065.627697841726
TALL,TALL_017,Talladega National Forest NEON,distributed,-87.40866,32.91006,120.93,2014,8934.643884892086
TALL,TALL_017,Talladega National Forest NEON,distributed,-87.40866,32.91006,120.93,2015,10184.544964028775
TALL,TALL_017,Talladega National Forest NEON,distributed,-87.40866,32.91006,120.93,2020,8515.823741007192
TALL,TALL_004,Talladega National Forest NEON,distributed,-87.432614,32.957884,132.22,2016,7947.958633093524
TALL,TALL_004,Talladega National Forest NEON,distributed,-87.432614,32.957884,132.22,2017,8624.68525179856
TALL,TALL_004,Talladega National Forest NEON,distributed,-87.432614,32.957884,132.22,2018,7677.305755395683
TALL,TALL_004,Talladega National Forest NEON,distributed,-87.432614,32.957884,132.22,2019,8085.793165467625
TALL,TALL_004,Talladega National Forest NEON,distributed,-87.432614,32.957884,132.22,2013,7444.95143884892
TALL,TALL_004,Talladega National Forest NEON,distributed,-87.432614,32.957884,132.22,2014,7455.821942446042
TALL,TALL_004,Talladega National Forest NEON,distributed,-87.432614,32.957884,132.22,2015,8393.512589928057
TALL,TALL_004,Talladega National Forest NEON,distributed,-87.432614,32.957884,132.22,2020,10104.18345323741
TALL,TALL_020,Talladega National Forest NEON,distributed,-87.42683,32.955991,126.15,2016,7835.829702970297
TALL,TALL_020,Talladega National Forest NEON,distributed,-87.42683,32.955991,126.15,2017,8348.7900990099
TALL,TALL_020,Talladega National Forest NEON,distributed,-87.42683,32.955991,126.15,2018,7279.704950495049
TALL,TALL_020,Talladega National Forest NEON,distributed,-87.42683,32.955991,126.15,2019,7302.611881188119
TALL,TALL_020,Talladega National Forest NEON,distributed,-87.42683,32.955991,126.15,2013,7111.308910891089
TALL,TALL_020,Talladega National Forest NEON,distributed,-87.42683,32.955991,126.15,2014,7241.2396039603955
TALL,TALL_020,Talladega National Forest NEON,distributed,-87.42683,32.955991,126.15,2015,8009.506930693069
TALL,TALL_020,Talladega National Forest NEON,distributed,-87.42683,32.955991,126.15,2020,8611.255445544553
TALL,TALL_021,Talladega National Forest NEON,distributed,-87.407534,32.950118,117.65,2016,7806.955035971223
TALL,TALL_021,Talladega National Forest NEON,distributed,-87.407534,32.950118,117.65,2017,8198.442446043167
TALL,TALL_021,Talladega National Forest NEON,distributed,-87.407534,32.950118,117.65,2018,7118.991007194246
TALL,TALL_021,Talladega National Forest NEON,distributed,-87.407534,32.950118,117.65,2019,7231.609712230217
TALL,TALL_021,Talladega National Forest NEON,distributed,-87.407534,32.950118,117.65,2013,6786.224820143885
TALL,TALL_021,Talladega National Forest NEON,distributed,-87.407534,32.950118,117.65,2014,7093.350719424461
TALL,TALL_021,Talladega National Forest NEON,distributed,-87.407534,32.950118,117.65,2015,7921.775179856116
TALL,TALL_021,Talladega National Forest NEON,distributed,-87.407534,32.950118,117.65,2020,8616.616906474821
TALL,TALL_022,Talladega National Forest NEON,distributed,-87.392259,32.904182,120.23,2016,9254.45652173913
TALL,TALL_022,Talladega National Forest NEON,distributed,-87.392259,32.904182,120.23,2017,10221.110671936758
TALL,TALL_022,Talladega National Forest NEON,distributed,-87.392259,32.904182,120.23,2018,9085.343873517786
TALL,TALL_022,Talladega National Forest NEON,distributed,-87.392259,32.904182,120.23,2019,8832.454545454544
TALL,TALL_022,Talladega National Forest NEON,distributed,-87.392259,32.904182,120.23,2013,8564.839920948616
TALL,TALL_022,Talladega National Forest NEON,distributed,-87.392259,32.904182,120.23,2014,8258.482213438734
TALL,TALL_022,Talladega National Forest NEON,distributed,-87.392259,32.904182,120.23,2015,9835.737154150198
TALL,TALL_022,Talladega National Forest NEON,distributed,-87.392259,32.904182,120.23,2020,10635.167984189724
TALL,TALL_023,Talladega National Forest NEON,distributed,-87.411967,32.929576,110.92,2016,8577.436758893282
TALL,TALL_023,Talladega National Forest NEON,distributed,-87.411967,32.929576,110.92,2017,9905.899209486166
TALL,TALL_023,Talladega National Forest NEON,distributed,-87.411967,32.929576,110.92,2018,8483.806324110672
TALL,TALL_023,Talladega National Forest NEON,distributed,-87.411967,32.929576,110.92,2019,7585.913043478261
TALL,TALL_023,Talladega National Forest NEON,distributed,-87.411967,32.929576,110.92,2013,8133.606719367589
TALL,TALL_023,Talladega National Forest NEON,distributed,-87.411967,32.929576,110.92,2014,7688.379446640317
TALL,TALL_023,Talladega National Forest NEON,distributed,-87.411967,32.929576,110.92,2015,9297.893280632412
TALL,TALL_023,Talladega National Forest NEON,distributed,-87.411967,32.929576,110.92,2020,9254.494071146248
TALL,TALL_024,Talladega National Forest NEON,distributed,-87.421562,32.924117,128.32,2016,8132.364356435643
TALL,TALL_024,Talladega National Forest NEON,distributed,-87.421562,32.924117,128.32,2017,9401.80396039604
TALL,TALL_024,Talladega National Forest NEON,distributed,-87.421562,32.924117,128.32,2018,8002.89108910891
TALL,TALL_024,Talladega National Forest NEON,distributed,-87.421562,32.924117,128.32,2019,7584.237623762377
TALL,TALL_024,Talladega National Forest NEON,distributed,-87.421562,32.924117,128.32,2013,7705.405940594058
TALL,TALL_024,Talladega National Forest NEON,distributed,-87.421562,32.924117,128.32,2014,7337.928712871287
TALL,TALL_024,Talladega National Forest NEON,distributed,-87.421562,32.924117,128.32,2015,8962.514851485148
TALL,TALL_024,Talladega National Forest NEON,distributed,-87.421562,32.924117,128.32,2020,9855.178217821782
TALL,TALL_026,Talladega National Forest NEON,distributed,-87.449049,32.899916,102.98,2016,7461.525270758122
TALL,TALL_026,Talladega National Forest NEON,distributed,-87.449049,32.899916,102.98,2017,8246.57942238267
TALL,TALL_026,Talladega National Forest NEON,distributed,-87.449049,32.899916,102.98,2018,6926.985559566787
TALL,TALL_026,Talladega National Forest NEON,distributed,-87.449049,32.899916,102.98,2019,7638.2797833935
TALL,TALL_026,Talladega National Forest NEON,distributed,-87.449049,32.899916,102.98,2013,6802.543321299639
TALL,TALL_026,Talladega National Forest NEON,distributed,-87.449049,32.899916,102.98,2014,7107.940433212995
TALL,TALL_026,Talladega National Forest NEON,distributed,-87.449049,32.899916,102.98,2015,7746.897111913357
TALL,TALL_026,Talladega National Forest NEON,distributed,-87.449049,32.899916,102.98,2020,9001.815884476531
TALL,TALL_027,Talladega National Forest NEON,distributed,-87.431342,32.891309,93.04,2016,8384.047430830038
TALL,TALL_027,Talladega National Forest NEON,distributed,-87.431342,32.891309,93.04,2017,9644.371541501978
TALL,TALL_027,Talladega National Forest NEON,distributed,-87.431342,32.891309,93.04,2018,8247.304347826088
TALL,TALL_027,Talladega National Forest NEON,distributed,-87.431342,32.891309,93.04,2019,7866.387351778655
TALL,TALL_027,Talladega National Forest NEON,distributed,-87.431342,32.891309,93.04,2013,7630.221343873517
TALL,TALL_027,Talladega National Forest NEON,distributed,-87.431342,32.891309,93.04,2014,7069.97233201581
TALL,TALL_027,Talladega National Forest NEON,distributed,-87.431342,32.891309,93.04,2015,8968.87747035573
TALL,TALL_027,Talladega National Forest NEON,distributed,-87.431342,32.891309,93.04,2020,10135.9209486166
TALL,TALL_029,Talladega National Forest NEON,distributed,-87.432036,32.901599,120.26,2016,7187.0794223826715
TALL,TALL_029,Talladega National Forest NEON,distributed,-87.432036,32.901599,120.26,2017,8148.063176895307
TALL,TALL_029,Talladega National Forest NEON,distributed,-87.432036,32.901599,120.26,2018,6911.66606498195
TALL,TALL_029,Talladega National Forest NEON,distributed,-87.432036,32.901599,120.26,2019,4555.375451263538
TALL,TALL_029,Talladega National Forest NEON,distributed,-87.432036,32.901599,120.26,2013,7291.971119133575
TALL,TALL_029,Talladega National Forest NEON,distributed,-87.432036,32.901599,120.26,2014,7357.012635379062
TALL,TALL_029,Talladega National Forest NEON,distributed,-87.432036,32.901599,120.26,2015,8446.814079422382
TALL,TALL_029,Talladega National Forest NEON,distributed,-87.432036,32.901599,120.26,2020,5404.673285198557
TALL,TALL_006,Talladega National Forest NEON,distributed,-87.446131,32.898842,99.04,2016,9357.150807899461
TALL,TALL_006,Talladega National Forest NEON,distributed,-87.446131,32.898842,99.04,2017,10087.213644524238
TALL,TALL_006,Talladega National Forest NEON,distributed,-87.446131,32.898842,99.04,2018,8751.67684021544
TALL,TALL_006,Talladega National Forest NEON,distributed,-87.446131,32.898842,99.04,2019,7386.660682226211
TALL,TALL_006,Talladega National Forest NEON,distributed,-87.446131,32.898842,99.04,2013,8436.748653500896
TALL,TALL_006,Talladega National Forest NEON,distributed,-87.446131,32.898842,99.04,2014,8464.718132854576
TALL,TALL_006,Talladega National Forest NEON,distributed,-87.446131,32.898842,99.04,2015,9503.373429084379
TALL,TALL_006,Talladega National Forest NEON,distributed,-87.446131,32.898842,99.04,2020,8847.104129263913
TALL,TALL_031,Talladega National Forest NEON,distributed,-87.389034,32.899318,133.99,2016,7678.399280575541
TALL,TALL_031,Talladega National Forest NEON,distributed,-87.389034,32.899318,133.99,2017,8258.190647482015
TALL,TALL_031,Talladega National Forest NEON,distributed,-87.389034,32.899318,133.99,2018,7037.503597122302
TALL,TALL_031,Talladega National Forest NEON,distributed,-87.389034,32.899318,133.99,2019,7078.991007194244
TALL,TALL_031,Talladega National Forest NEON,distributed,-87.389034,32.899318,133.99,2013,6733.575539568346
TALL,TALL_031,Talladega National Forest NEON,distributed,-87.389034,32.899318,133.99,2014,7129.649280575541
TALL,TALL_031,Talladega National Forest NEON,distributed,-87.389034,32.899318,133.99,2015,7885.214028776979
TALL,TALL_031,Talladega National Forest NEON,distributed,-87.389034,32.899318,133.99,2020,8485.789568345326
TALL,TALL_064,Talladega National Forest NEON,distributed,-87.425248,32.959807,96.31,2016,9484.088129496402
TALL,TALL_064,Talladega National Forest NEON,distributed,-87.425248,32.959807,96.31,2017,10354.730215827338
TALL,TALL_064,Talladega National Forest NEON,distributed,-87.425248,32.959807,96.31,2018,9203.679856115106
TALL,TALL_064,Talladega National Forest NEON,distributed,-87.425248,32.959807,96.31,2019,9463.857913669064
TALL,TALL_064,Talladega National Forest NEON,distributed,-87.425248,32.959807,96.31,2013,8602.230215827338
TALL,TALL_064,Talladega National Forest NEON,distributed,-87.425248,32.959807,96.31,2014,8546.897482014389
TALL,TALL_064,Talladega National Forest NEON,distributed,-87.425248,32.959807,96.31,2015,9868.07194244604
TALL,TALL_064,Talladega National Forest NEON,distributed,-87.425248,32.959807,96.31,2020,11151.598920863307
TALL,TALL_001,Talladega National Forest NEON,distributed,-87.432705,32.977665,100.25,2016,8370.781981981983
TALL,TALL_001,Talladega National Forest NEON,distributed,-87.432705,32.977665,100.25,2017,9573.639639639641
TALL,TALL_001,Talladega National Forest NEON,distributed,-87.432705,32.977665,100.25,2018,8246.769369369369
TALL,TALL_001,Talladega National Forest NEON,distributed,-87.432705,32.977665,100.25,2019,8130.983783783784
TALL,TALL_001,Talladega National Forest NEON,distributed,-87.432705,32.977665,100.25,2013,7826.760360360361
TALL,TALL_001,Talladega National Forest NEON,distributed,-87.432705,32.977665,100.25,2014,7395.254054054055
TALL,TALL_001,Talladega National Forest NEON,distributed,-87.432705,32.977665,100.25,2015,9121.872072072072
TALL,TALL_001,Talladega National Forest NEON,distributed,-87.432705,32.977665,100.25,2020,10183.473873873876
TALL,TALL_007,Talladega National Forest NEON,distributed,-87.42694,32.974426,83.92,2016,8043.895683453236
TALL,TALL_007,Talladega National Forest NEON,distributed,-87.42694,32.974426,83.92,2017,9375.805755395682
TALL,TALL_007,Talladega National Forest NEON,distributed,-87.42694,32.974426,83.92,2018,8260.084532374101
TALL,TALL_007,Talladega National Forest NEON,distributed,-87.42694,32.974426,83.92,2019,7547.408273381293
TALL,TALL_007,Talladega National Forest NEON,distributed,-87.42694,32.974426,83.92,2013,7815.154676258992
TALL,TALL_007,Talladega National Forest NEON,distributed,-87.42694,32.974426,83.92,2014,7336.607913669063
TALL,TALL_007,Talladega National Forest NEON,distributed,-87.42694,32.974426,83.92,2015,9040.611510791367
TALL,TALL_007,Talladega National Forest NEON,distributed,-87.42694,32.974426,83.92,2020,9906.935251798557
TALL,TALL_008,Talladega National Forest NEON,distributed,-87.433389,32.921617,113.4,2016,8245.262589928056
TALL,TALL_008,Talladega National Forest NEON,distributed,-87.433389,32.921617,113.4,2017,9441.82014388489
TALL,TALL_008,Talladega National Forest NEON,distributed,-87.433389,32.921617,113.4,2018,8081.070143884892
TALL,TALL_008,Talladega National Forest NEON,distributed,-87.433389,32.921617,113.4,2019,7648.944244604316
TALL,TALL_008,Talladega National Forest NEON,distributed,-87.433389,32.921617,113.4,2013,7848.035971223021
TALL,TALL_008,Talladega National Forest NEON,distributed,-87.433389,32.921617,113.4,2014,7159.525179856113
TALL,TALL_008,Talladega National Forest NEON,distributed,-87.433389,32.921617,113.4,2015,8927.28237410072
TALL,TALL_008,Talladega National Forest NEON,distributed,-87.433389,32.921617,113.4,2020,9864.557553956834
TALL,TALL_010,Talladega National Forest NEON,distributed,-87.418704,32.926835,124.1,2016,8280.139240506327
TALL,TALL_010,Talladega National Forest NEON,distributed,-87.418704,32.926835,124.1,2017,9321.797468354429
TALL,TALL_010,Talladega National Forest NEON,distributed,-87.418704,32.926835,124.1,2018,8022.5804701627485
TALL,TALL_010,Talladega National Forest NEON,distributed,-87.418704,32.926835,124.1,2019,8761.53707052441
TALL,TALL_010,Talladega National Forest NEON,distributed,-87.418704,32.926835,124.1,2013,7625.09945750452
TALL,TALL_010,Talladega National Forest NEON,distributed,-87.418704,32.926835,124.1,2014,7402.600361663651
TALL,TALL_010,Talladega National Forest NEON,distributed,-87.418704,32.926835,124.1,2015,8863.345388788424
TALL,TALL_010,Talladega National Forest NEON,distributed,-87.418704,32.926835,124.1,2020,10597.084990958409
TALL,TALL_002,Talladega National Forest NEON,distributed,-87.428895,32.922166,114.88,2016,9975.007936507936
TALL,TALL_002,Talladega National Forest NEON,distributed,-87.428895,32.922166,114.88,2017,10698.714285714286
TALL,TALL_002,Talladega National Forest NEON,distributed,-87.428895,32.922166,114.88,2018,9538.039682539684
TALL,TALL_002,Talladega National Forest NEON,distributed,-87.428895,32.922166,114.88,2019,9535.742063492062
TALL,TALL_002,Talladega National Forest NEON,distributed,-87.428895,32.922166,114.88,2013,9137.809523809525
TALL,TALL_002,Talladega National Forest NEON,distributed,-87.428895,32.922166,114.88,2014,9059.638888888889
TALL,TALL_002,Talladega National Forest NEON,distributed,-87.428895,32.922166,114.88,2015,10297.09126984127
TALL,TALL_002,Talladega National Forest NEON,distributed,-87.428895,32.922166,114.88,2020,11181.765873015875
TALL,TALL_030,Talladega National Forest NEON,distributed,-87.403417,32.954489,92.55,2016,9564.575539568345
TALL,TALL_030,Talladega National Forest NEON,distributed,-87.403417,32.954489,92.55,2017,10329.588129496406
TALL,TALL_030,Talladega National Forest NEON,distributed,-87.403417,32.954489,92.55,2018,9239.12949640288
TALL,TALL_030,Talladega National Forest NEON,distributed,-87.403417,32.954489,92.55,2019,9074.85071942446
TALL,TALL_030,Talladega National Forest NEON,distributed,-87.403417,32.954489,92.55,2013,8806.14748201439
TALL,TALL_030,Talladega National Forest NEON,distributed,-87.403417,32.954489,92.55,2014,8671.18525179856
TALL,TALL_030,Talladega National Forest NEON,distributed,-87.403417,32.954489,92.55,2015,10137.079136690647
TALL,TALL_030,Talladega National Forest NEON,distributed,-87.403417,32.954489,92.55,2020,10855.201438848922
TALL,TALL_032,Talladega National Forest NEON,distributed,-87.420834,32.910318,120.41,2016,9793.26846846847
TALL,TALL_032,Talladega National Forest NEON,distributed,-87.420834,32.910318,120.41,2017,10492.079279279278
TALL,TALL_032,Talladega National Forest NEON,distributed,-87.420834,32.910318,120.41,2018,9385.529729729731
TALL,TALL_032,Talladega National Forest NEON,distributed,-87.420834,32.910318,120.41,2019,8704.036036036037
TALL,TALL_032,Talladega National Forest NEON,distributed,-87.420834,32.910318,120.41,2013,8932.167567567567
TALL,TALL_032,Talladega National Forest NEON,distributed,-87.420834,32.910318,120.41,2014,8769.027027027028
TALL,TALL_032,Talladega National Forest NEON,distributed,-87.420834,32.910318,120.41,2015,10207.003603603605
TALL,TALL_032,Talladega National Forest NEON,distributed,-87.420834,32.910318,120.41,2020,10300.275675675677
TALL,TALL_003,Talladega National Forest NEON,distributed,-87.415333,32.893534,120.8,2016,8054.221782178217
TALL,TALL_003,Talladega National Forest NEON,distributed,-87.415333,32.893534,120.8,2017,8713.328712871287
TALL,TALL_003,Talladega National Forest NEON,distributed,-87.415333,32.893534,120.8,2018,7564.786138613861
TALL,TALL_003,Talladega National Forest NEON,distributed,-87.415333,32.893534,120.8,2019,6919.813861386138
TALL,TALL_003,Talladega National Forest NEON,distributed,-87.415333,32.893534,120.8,2013,7935.655445544554
TALL,TALL_003,Talladega National Forest NEON,distributed,-87.415333,32.893534,120.8,2014,8046.980198019801
TALL,TALL_003,Talladega National Forest NEON,distributed,-87.415333,32.893534,120.8,2015,8580.184158415841
TALL,TALL_003,Talladega National Forest NEON,distributed,-87.415333,32.893534,120.8,2020,8795.31287128713
TALL,TALL_018,Talladega National Forest NEON,distributed,-87.389763,32.916368,126.48,2016,7772.324110671937
TALL,TALL_018,Talladega National Forest NEON,distributed,-87.389763,32.916368,126.48,2017,8169.152173913043
TALL,TALL_018,Talladega National Forest NEON,distributed,-87.389763,32.916368,126.48,2018,6990.067193675889
TALL,TALL_018,Talladega National Forest NEON,distributed,-87.389763,32.916368,126.48,2019,6967.393280632412
TALL,TALL_018,Talladega National Forest NEON,distributed,-87.389763,32.916368,126.48,2013,6835.727272727273
TALL,TALL_018,Talladega National Forest NEON,distributed,-87.389763,32.916368,126.48,2014,7056.685770750987
TALL,TALL_018,Talladega National Forest NEON,distributed,-87.389763,32.916368,126.48,2015,7851.326086956521
TALL,TALL_018,Talladega National Forest NEON,distributed,-87.389763,32.916368,126.48,2020,8347.480237154152
TALL,TALL_025,Talladega National Forest NEON,distributed,-87.396378,32.899566,114.54,2016,9006.055445544553
TALL,TALL_025,Talladega National Forest NEON,distributed,-87.396378,32.899566,114.54,2017,9682.441584158416
TALL,TALL_025,Talladega National Forest NEON,distributed,-87.396378,32.899566,114.54,2018,8476.988118811882
TALL,TALL_025,Talladega National Forest NEON,distributed,-87.396378,32.899566,114.54,2019,7267.776237623762
TALL,TALL_025,Talladega National Forest NEON,distributed,-87.396378,32.899566,114.54,2013,8245.718811881188
TALL,TALL_025,Talladega National Forest NEON,distributed,-87.396378,32.899566,114.54,2014,8383.192079207922
TALL,TALL_025,Talladega National Forest NEON,distributed,-87.396378,32.899566,114.54,2015,9711.78811881188
TALL,TALL_025,Talladega National Forest NEON,distributed,-87.396378,32.899566,114.54,2020,9039.712871287127
TALL,TALL_005,Talladega National Forest NEON,distributed,-87.397336,32.897137,121.47,2016,9278.675298804781
TALL,TALL_005,Talladega National Forest NEON,distributed,-87.397336,32.897137,121.47,2017,9951.790836653387
TALL,TALL_005,Talladega National Forest NEON,distributed,-87.397336,32.897137,121.47,2018,8743.243027888446
TALL,TALL_005,Talladega National Forest NEON,distributed,-87.397336,32.897137,121.47,2019,8556.412350597608
TALL,TALL_005,Talladega National Forest NEON,distributed,-87.397336,32.897137,121.47,2013,8520.416334661353
TALL,TALL_005,Talladega National Forest NEON,distributed,-87.397336,32.897137,121.47,2014,8335.189243027888
TALL,TALL_005,Talladega National Forest NEON,distributed,-87.397336,32.897137,121.47,2015,9872.605577689244
TALL,TALL_005,Talladega National Forest NEON,distributed,-87.397336,32.897137,121.47,2020,10584.039840637453
TALL,TALL_009,Talladega National Forest NEON,distributed,-87.406687,32.899787,108.91,2016,7104.552158273381
TALL,TALL_009,Talladega National Forest NEON,distributed,-87.406687,32.899787,108.91,2017,7690.257194244604
TALL,TALL_009,Talladega National Forest NEON,distributed,-87.406687,32.899787,108.91,2018,6445.046762589928
TALL,TALL_009,Talladega National Forest NEON,distributed,-87.406687,32.899787,108.91,2019,7083.796762589928
TALL,TALL_009,Talladega National Forest NEON,distributed,-87.406687,32.899787,108.91,2013,6566.282374100719
TALL,TALL_009,Talladega National Forest NEON,distributed,-87.406687,32.899787,108.91,2014,6692.638489208632
TALL,TALL_009,Talladega National Forest NEON,distributed,-87.406687,32.899787,108.91,2015,7821.170863309351
TALL,TALL_009,Talladega National Forest NEON,distributed,-87.406687,32.899787,108.91,2020,8821.946043165466
TALL,TALL_012,Talladega National Forest NEON,distributed,-87.397457,32.919044,136.19,2016,9385.501798561152
TALL,TALL_012,Talladega National Forest NEON,distributed,-87.397457,32.919044,136.19,2017,10165.440647482013
TALL,TALL_012,Talladega National Forest NEON,distributed,-87.397457,32.919044,136.19,2018,9058.258992805755
TALL,TALL_012,Talladega National Forest NEON,distributed,-87.397457,32.919044,136.19,2019,6679.859712230214
TALL,TALL_012,Talladega National Forest NEON,distributed,-87.397457,32.919044,136.19,2013,8598.28597122302
TALL,TALL_012,Talladega National Forest NEON,distributed,-87.397457,32.919044,136.19,2014,8416.931654676258
TALL,TALL_012,Talladega National Forest NEON,distributed,-87.397457,32.919044,136.19,2015,9958.881294964027
TALL,TALL_012,Talladega National Forest NEON,distributed,-87.397457,32.919044,136.19,2020,8466.976618705035
TALL,TALL_058,Talladega National Forest NEON,tower,-87.396626,32.946938,98.3,2016,9255.446846846848
TALL,TALL_058,Talladega National Forest NEON,tower,-87.396626,32.946938,98.3,2017,10018.861261261261
TALL,TALL_058,Talladega National Forest NEON,tower,-87.396626,32.946938,98.3,2018,8688.117117117117
TALL,TALL_058,Talladega National Forest NEON,tower,-87.396626,32.946938,98.3,2019,9089.863063063063
TALL,TALL_058,Talladega National Forest NEON,tower,-87.396626,32.946938,98.3,2013,8505.36936936937
TALL,TALL_058,Talladega National Forest NEON,tower,-87.396626,32.946938,98.3,2014,8500.726126126126
TALL,TALL_058,Talladega National Forest NEON,tower,-87.396626,32.946938,98.3,2015,9741.643243243243
TALL,TALL_058,Talladega National Forest NEON,tower,-87.396626,32.946938,98.3,2020,10599.290090090091
TALL,TALL_045,Talladega National Forest NEON,tower,-87.397297,32.951777,137.61,2016,7663.148809523809
TALL,TALL_045,Talladega National Forest NEON,tower,-87.397297,32.951777,137.61,2017,7457.569444444443
TALL,TALL_045,Talladega National Forest NEON,tower,-87.397297,32.951777,137.61,2018,6769.732142857142
TALL,TALL_045,Talladega National Forest NEON,tower,-87.397297,32.951777,137.61,2019,7030.380952380951
TALL,TALL_045,Talladega National Forest NEON,tower,-87.397297,32.951777,137.61,2013,6580.672619047619
TALL,TALL_045,Talladega National Forest NEON,tower,-87.397297,32.951777,137.61,2014,6956.303571428572
TALL,TALL_045,Talladega National Forest NEON,tower,-87.397297,32.951777,137.61,2015,7823.996031746031
TALL,TALL_045,Talladega National Forest NEON,tower,-87.397297,32.951777,137.61,2020,8334.547619047618
TALL,TALL_060,Talladega National Forest NEON,tower,-87.398894,32.952569,130.25,2016,9749.88309352518
TALL,TALL_060,Talladega National Forest NEON,tower,-87.398894,32.952569,130.25,2017,10277.69964028777
TALL,TALL_060,Talladega National Forest NEON,tower,-87.398894,32.952569,130.25,2018,9178.352517985611
TALL,TALL_060,Talladega National Forest NEON,tower,-87.398894,32.952569,130.25,2019,8662.13489208633
TALL,TALL_060,Talladega National Forest NEON,tower,-87.398894,32.952569,130.25,2013,8907.706834532375
TALL,TALL_060,Talladega National Forest NEON,tower,-87.398894,32.952569,130.25,2014,8666.857913669064
TALL,TALL_060,Talladega National Forest NEON,tower,-87.398894,32.952569,130.25,2015,10174.38669064748
TALL,TALL_060,Talladega National Forest NEON,tower,-87.398894,32.952569,130.25,2020,10452.035971223022
TALL,TALL_054,Talladega National Forest NEON,tower,-87.397268,32.948795,123.25,2016,7559.846846846847
TALL,TALL_054,Talladega National Forest NEON,tower,-87.397268,32.948795,123.25,2017,8377.358558558559
TALL,TALL_054,Talladega National Forest NEON,tower,-87.397268,32.948795,123.25,2018,7116.592792792793
TALL,TALL_054,Talladega National Forest NEON,tower,-87.397268,32.948795,123.25,2019,7225.6
TALL,TALL_054,Talladega National Forest NEON,tower,-87.397268,32.948795,123.25,2013,6718.108108108108
TALL,TALL_054,Talladega National Forest NEON,tower,-87.397268,32.948795,123.25,2014,6591.454054054055
TALL,TALL_054,Talladega National Forest NEON,tower,-87.397268,32.948795,123.25,2015,8129.499099099099
TALL,TALL_054,Talladega National Forest NEON,tower,-87.397268,32.948795,123.25,2020,8729.293693693695
TALL,TALL_049,Talladega National Forest NEON,tower,-87.394729,32.950699,133.64,2016,7700.035714285715
TALL,TALL_049,Talladega National Forest NEON,tower,-87.394729,32.950699,133.64,2017,7465.759920634921
TALL,TALL_049,Talladega National Forest NEON,tower,-87.394729,32.950699,133.64,2018,6931.4265873015875
TALL,TALL_049,Talladega National Forest NEON,tower,-87.394729,32.950699,133.64,2019,7187.063492063493
TALL,TALL_049,Talladega National Forest NEON,tower,-87.394729,32.950699,133.64,2013,6811.34126984127
TALL,TALL_049,Talladega National Forest NEON,tower,-87.394729,32.950699,133.64,2014,7103.757936507936
TALL,TALL_049,Talladega National Forest NEON,tower,-87.394729,32.950699,133.64,2015,7906.996031746033
TALL,TALL_049,Talladega National Forest NEON,tower,-87.394729,32.950699,133.64,2020,8437.988095238094
TALL,TALL_047,Talladega National Forest NEON,tower,-87.398914,32.951498,137.2,2016,7431.118918918918
TALL,TALL_047,Talladega National Forest NEON,tower,-87.398914,32.951498,137.2,2017,7650.846846846846
TALL,TALL_047,Talladega National Forest NEON,tower,-87.398914,32.951498,137.2,2018,6700.985585585585
TALL,TALL_047,Talladega National Forest NEON,tower,-87.398914,32.951498,137.2,2019,8357.945945945943
TALL,TALL_047,Talladega National Forest NEON,tower,-87.398914,32.951498,137.2,2013,6604.081081081081
TALL,TALL_047,Talladega National Forest NEON,tower,-87.398914,32.951498,137.2,2014,5904.95135135135
TALL,TALL_047,Talladega National Forest NEON,tower,-87.398914,32.951498,137.2,2015,7800.016216216213
TALL,TALL_047,Talladega National Forest NEON,tower,-87.398914,32.951498,137.2,2020,9891.223423423422
TALL,TALL_057,Talladega National Forest NEON,tower,-87.397927,32.947183,102.71,2016,7887.181981981981
TALL,TALL_057,Talladega National Forest NEON,tower,-87.397927,32.947183,102.71,2017,8363.589189189188
TALL,TALL_057,Talladega National Forest NEON,tower,-87.397927,32.947183,102.71,2018,7216.358558558557
TALL,TALL_057,Talladega National Forest NEON,tower,-87.397927,32.947183,102.71,2019,9339.014414414414
TALL,TALL_057,Talladega National Forest NEON,tower,-87.397927,32.947183,102.71,2013,6967.909909909909
TALL,TALL_057,Talladega National Forest NEON,tower,-87.397927,32.947183,102.71,2014,7220.324324324324
TALL,TALL_057,Talladega National Forest NEON,tower,-87.397927,32.947183,102.71,2015,8175.057657657658
TALL,TALL_057,Talladega National Forest NEON,tower,-87.397927,32.947183,102.71,2020,10784.917117117115
TALL,TALL_052,Talladega National Forest NEON,tower,-87.395672,32.949358,131.61,2016,7828.088288288288
TALL,TALL_052,Talladega National Forest NEON,tower,-87.395672,32.949358,131.61,2017,8217.172972972974
TALL,TALL_052,Talladega National Forest NEON,tower,-87.395672,32.949358,131.61,2018,7128.569369369369
TALL,TALL_052,Talladega National Forest NEON,tower,-87.395672,32.949358,131.61,2019,7452.935135135137
