siteID,plotID,siteName,plotType,longitude,latitude,elevation,NPP_2016,NPP_2017,NPP_2018,NPP_2019,NPP_2013,NPP_2014,NPP_2015,NPP_2020
DCFS,DCFS_017,Dakota Coteau Field Site NEON,distributed,-99.108154,47.155614,577.54,4779.080527086384,4037.4773060029283,3789.2591508052715,4371.617862371889,3256.5827232796482,3930.6734992679353,4121.7701317715955,4091.729136163982
DCFS,DCFS_018,Dakota Coteau Field Site NEON,distributed,-99.166399,47.204349,574.07,4503.758418740849,3637.1493411420206,3476.751098096632,4283.755490483163,3223.4743777452422,3829.0849194729135,3738.333821376282,3780.818448023426
DCFS,DCFS_004,Dakota Coteau Field Site NEON,distributed,-99.051268,47.171565,507.2,4408.961932650073,3751.020497803807,3657.4963396778917,4201.695461200586,2843.81112737921,3696.5314787701323,3810.163982430454,3656.3733528550515
DCFS,DCFS_019,Dakota Coteau Field Site NEON,distributed,-99.174701,47.19786,572.05,4900.735766423357,3983.2072992700723,3900.372262773722,4286.445255474452,3304.3284671532847,3848.7474452554748,3796.4700729927004,3805.83503649635
DCFS,DCFS_021,Dakota Coteau Field Site NEON,distributed,-99.173129,47.203511,577.55,4802.899563318777,3866.589519650655,3838.8064046579325,4247.378457059679,3152.193595342067,3700.276564774382,3702.270742358078,3780.014556040756
DCFS,DCFS_062,Dakota Coteau Field Site NEON,tower,-99.110281,47.162314,569.28,4827.757709251102,4252.314243759177,3934.1204111600587,4325.186490455212,3288.1850220264314,3966.688693098384,4115.296622613802,4093.182085168869
DCFS,DCFS_065,Dakota Coteau Field Site NEON,tower,-99.11068,47.160965,571.66,4826.2206095791,4006.0899854862114,3828.2656023222057,4376.973875181422,3267.2119013062406,3986.6023222060953,4075.9448476052244,4007.0377358490564
DCFS,DCFS_067,Dakota Coteau Field Site NEON,tower,-99.109882,47.163131,573.94,4641.444799999999,4011.5183999999995,3748.1776,4246.272,3200.1088,3857.139199999999,3937.3264,3839.6159999999995
NOGP,NOGP_016,Northern Great Plains Research Laboratory NEON,distributed,-100.917702,46.781753,552.76,4563.382005899706,3896.210914454278,4133.861356932153,4156.109144542773,3547.048672566372,4151.491150442478,4186.04867256637,3818.5014749262536
NOGP,NOGP_017,Northern Great Plains Research Laboratory NEON,distributed,-100.916884,46.792018,557.15,4041.1065088757396,3735.9112426035504,3795.701183431953,4091.908284023669,3600.050295857988,4088.2810650887577,3983.9082840236692,3411.5517751479288
NOGP,NOGP_021,Northern Great Plains Research Laboratory NEON,distributed,-100.919552,46.800616,545.44,3942.261061946902,3389.2256637168134,3330.98820058997,3875.9498525073745,3604.6297935103244,4010.2050147492614,3966.2418879056045,3318.551622418878
NOGP,NOGP_022,Northern Great Plains Research Laboratory NEON,distributed,-100.904137,46.798173,542.65,4230.892800000001,3757.9392000000007,3650.4800000000005,4172.4000000000005,3639.7104,3907.496000000001,4002.9680000000003,3508.1968000000015
NOGP,NOGP_024,Northern Great Plains Research Laboratory NEON,distributed,-100.902581,46.799269,555.41,3744.2673559822756,3084.344165435747,3291.1285081240776,3888.63072378139,3263.7533234859684,3678.1048744460863,3658.0812407680955,3093.9246676514035
NOGP,NOGP_009,Northern Great Plains Research Laboratory NEON,distributed,-100.914474,46.801783,547.14,3899.364341085271,3521.145736434108,3557.393798449613,3999.4108527131784,3522.9968992248064,3846.51007751938,3886.454263565892,3400.7581395348834
NOGP,NOGP_010,Northern Great Plains Research Laboratory NEON,distributed,-100.916361,46.765843,586.84,4118.359050445103,3289.2314540059347,3519.4035608308604,3978.126112759644,3559.1721068249262,3935.96587537092,3590.959940652819,3271.77002967359
NOGP,NOGP_041,Northern Great Plains Research Laboratory NEON,distributed,-100.921628,46.781417,577.96,4330.1405563689605,3660.783308931186,3839.5051244509527,3933.4773060029283,3429.0497803806734,4087.458272327965,4103.241581259151,3445
NOGP,NOGP_013,Northern Great Plains Research Laboratory NEON,distributed,-100.919404,46.774433,568.29,4471.446402349487,3921.248164464024,3935.4126284875188,4140.785609397944,3594.807635829663,4209.541850220266,4103.86490455213,3617.2232011747437
NOGP,NOGP_019,Northern Great Plains Research Laboratory NEON,distributed,-100.90823,46.791632,545.65,3859.9212962962965,3373.837962962963,3486.376543209877,3877.1435185185187,3427.7438271604938,3824.1836419753095,3865.2361111111118,3081.304012345679
NOGP,NOGP_011,Northern Great Plains Research Laboratory NEON,distributed,-100.920393,46.779813,571.57,4444.616747181964,3763.5893719806763,3857.457326892108,3956.190016103059,3552.61191626409,4158.188405797101,4181.299516908212,3407.3349436392914
NOGP,NOGP_014,Northern Great Plains Research Laboratory NEON,distributed,-100.903673,46.80763,527.98,3721.9456193353476,3200.4637462235646,3415.1948640483383,3639.873111782478,3133.947129909366,3323.3564954682784,3269.4048338368584,2990.256797583082
NOGP,NOGP_002,Northern Great Plains Research Laboratory NEON,distributed,-100.911965,46.798586,553.71,3860.291666666667,3564.126488095239,3416.6249999999995,3899.4375,3567.46875,3873.8497023809527,3674.7351190476193,3168.2276785714284
NOGP,NOGP_001,Northern Great Plains Research Laboratory NEON,distributed,-100.915421,46.806092,526.24,3727.5130568356367,3196.9569892473114,3388.066052227343,3812.153609831029,3221.877112135176,3569.456221198156,3600.574500768048,3097.5990783410134
NOGP,NOGP_015,Northern Great Plains Research Laboratory NEON,distributed,-100.911927,46.785603,543.08,4221.851330203442,3546.9999999999995,3783.6995305164314,4081.352112676056,3482.2707355242565,4113.226917057903,3995.2989045383406,3575.9577464788736
NOGP,NOGP_018,Northern Great Plains Research Laboratory NEON,distributed,-100.921419,46.764946,591.36,4267.469298245614,3463.659356725146,3458.4064327485376,4045.8625730994145,3550.9561403508765,4045.5160818713443,3982.609649122807,3405.7134502923977
NOGP,NOGP_020,Northern Great Plains Research Laboratory NEON,distributed,-100.91172,46.779953,565.14,4202.619335347433,3339.4395770392753,3590.385196374623,3913.706948640483,3465.438066465257,3988.1737160120847,3788.7507552870093,3366.9501510574014
NOGP,NOGP_023,Northern Great Plains Research Laboratory NEON,distributed,-100.910403,46.786461,543.77,3982.3436123348015,3422.4625550660794,3691.745961820852,3947.8869309838474,3264.676945668135,3941.998531571219,3805.3803230543313,3281.3861967694565
NOGP,NOGP_025,Northern Great Plains Research Laboratory NEON,distributed,-100.92106,46.766302,592.21,4223.761363636364,3308.795454545455,3425.39448051948,3973.4025974025976,3461.295454545455,3939.7029220779214,3956.738636363636,3267.875
NOGP,NOGP_026,Northern Great Plains Research Laboratory NEON,distributed,-100.904793,46.806001,536.43,3991.9025110782873,3462.4475627769575,3516.7267355982276,3976.342688330872,3275.131462333826,3611.2392909896603,3634.53471196455,3179.1270310192026
NOGP,NOGP_027,Northern Great Plains Research Laboratory NEON,distributed,-100.907335,46.788396,547.22,3832.0656716417902,3356.899999999999,3570.382089552238,3893.7462686567155,3417.9641791044774,3898.659701492537,3738.210447761193,3165.4477611940297
NOGP,NOGP_028,Northern Great Plains Research Laboratory NEON,distributed,-100.904617,46.801135,539.1,4155.241324921136,3677.2239747634076,3536.716088328076,4296.230283911672,3530.7902208201895,3817.889589905363,3975.441640378549,3555.2476340694006
NOGP,NOGP_029,Northern Great Plains Research Laboratory NEON,distributed,-100.921117,46.789517,574.9,4182.6132879046,3484.9233390119257,3705.4361158432707,4332.146507666099,3549.5792163543447,3945.289608177172,3972.6371379897787,3396.250425894378
NOGP,NOGP_030,Northern Great Plains Research Laboratory NEON,distributed,-100.921568,46.791118,569.86,3865.954277286135,3335.753687315634,3556.244837758112,4288.945427728614,3653.991150442478,4020.6578171091455,4052.8436578171086,3278.1283185840707
NOGP,NOGP_005,Northern Great Plains Research Laboratory NEON,distributed,-100.915127,46.786915,566.42,4115.370481927712,3357.4789156626503,3594.643072289157,3989.188253012048,3272.4548192771085,3688.6370481927715,3837.972891566266,3404.8509036144583
NOGP,NOGP_012,Northern Great Plains Research Laboratory NEON,distributed,-100.915884,46.786096,565.3,4212.480234260614,3501.3674963396775,3703.5051244509514,4024.8389458272327,3428.572474377745,3796.9297218155198,3785.1786237188862,3456.7276720351383
NOGP,NOGP_006,Northern Great Plains Research Laboratory NEON,distributed,-100.916842,46.769079,588.41,4150.872403560831,3338.075667655786,3238.023738872404,3888.9379615952735,3378.4213649851636,3828.2002967359053,3704.5474777448076,3340.1846381093064
NOGP,NOGP_061,Northern Great Plains Research Laboratory NEON,tower,-100.912511,46.76806,583.21,4294.037156704361,3382.8562197092083,3673.723747980614,4140.071082390952,3579.526655896607,4023.470113085621,3675.242326332794,3389.9725363489497
NOGP,NOGP_062,Northern Great Plains Research Laboratory NEON,tower,-100.919713,46.772266,575.58,4607.780998389694,3637.2061191626417,4019.779388083736,4272.719806763285,3527.0112721417067,4013.3945249597427,3982.6843800322063,3659.045088566828
NOGP,NOGP_064,Northern Great Plains Research Laboratory NEON,tower,-100.913769,46.770749,585.57,4249.075806451613,3563.933870967742,3433.259677419355,4023.8983870967745,3476.764516129033,3949.8322580645167,3672.612903225807,3403.874193548387
WOOD,WOOD_001,Chase Lake National Wildlife Refuge NEON,distributed,-99.257768,47.128258,596.32,4337.5754026354325,3513.366032210835,3690.614934114202,3684.159590043925,3086.8740849194733,3670.635431918009,3681.510980966325,3475.1332357247447
WOOD,WOOD_002,Chase Lake National Wildlife Refuge NEON,distributed,-99.232896,47.136134,573.59,4318.788629737609,3623.8017492711365,3687.622448979592,3905.6282798833818,3209.5349854227397,3694.1297376093294,3634.6297376093294,3736.973760932944
WOOD,WOOD_003,Chase Lake National Wildlife Refuge NEON,distributed,-99.239944,47.118581,585.7,4326.065597667639,3334.838192419825,3410.6895043731774,8780.313411078718,2652.4241982507288,3525.139941690961,3234.4985422740524,7690.94606413994
WOOD,WOOD_004,Chase Lake National Wildlife Refuge NEON,distributed,-99.253801,47.12584,594.06,4599.160493827161,3758.96450617284,3849.716049382717,3930.009259259259,3144.115740740741,3794.0046296296296,3833.7299382716046,3903.496913580247
WOOD,WOOD_005,Chase Lake National Wildlife Refuge NEON,distributed,-99.251928,47.149339,590.33,4364.658857979502,3597.5695461200585,3598.1830161054168,4073.631498470949,2843.399707174231,3329.3879941434843,3830.7745241581256,3991.105504587156
WOOD,WOOD_006,Chase Lake National Wildlife Refuge NEON,distributed,-99.247173,47.142318,590.34,4624.826923076922,3618.147435897435,3719.152243589743,4062.858974358974,2925.7467948717954,3525.684294871795,3490.245192307692,3864.209935897435
WOOD,WOOD_007,Chase Lake National Wildlife Refuge NEON,distributed,-99.249895,47.134755,594.65,3954.804664723032,3207.1195335276975,3244.0087463556847,3514.2507288629736,2619.1851311953346,3059.4562682215737,3201.469387755102,3099.457725947522
WOOD,WOOD_008,Chase Lake National Wildlife Refuge NEON,distributed,-99.21116,47.142128,570.79,4585.325547445256,4002.4963503649633,3963.3999999999996,4271.47299270073,3045.7138686131384,3789.338686131387,3939.551824817517,4003.9226277372263
WOOD,WOOD_009,Chase Lake National Wildlife Refuge NEON,distributed,-99.232933,47.145051,576.88,4425.793557833089,3663.6120058565157,3805.06149341142,4119.494875549049,3055.843338213763,3676.087847730601,3725.790629575403,3842.3513909224016
WOOD,WOOD_010,Chase Lake National Wildlife Refuge NEON,distributed,-99.225413,47.146681,585.6,4507.635568513119,3811.867346938776,3657.8236151603505,4007.2201166180757,2691.236151603499,3557.374635568514,3876.5874635568516,3705.077259475219
WOOD,WOOD_011,Chase Lake National Wildlife Refuge NEON,distributed,-99.263721,47.129592,602.23,4862.185131195335,4149.873177842565,3840.386297376093,4262.889212827988,3239.620991253644,3766.9781341107873,4015.932944606414,4202.096209912536
WOOD,WOOD_012,Chase Lake National Wildlife Refuge NEON,distributed,-99.23405,47.129131,575.29,5519.956268221574,4342.588921282799,4443.368804664723,5089.056851311953,3717.1880466472303,4547.434402332361,4893.616618075802,4606.845481049562
WOOD,WOOD_014,Chase Lake National Wildlife Refuge NEON,distributed,-99.23725,47.139909,580.13,4705.035190615837,3419.5806451612907,3747.826979472141,4097.013196480939,2950.760997067449,3555.7287390029333,3639.255131964809,3820.2199413489743
WOOD,WOOD_015,Chase Lake National Wildlife Refuge NEON,distributed,-99.231364,47.151523,591.21,4343.22840409956,3812.9882869692524,3721.420204978038,4062.704245973646,2586.1405563689605,3434.5124450951685,3949.2840409956075,3974.1508052708637
WOOD,WOOD_016,Chase Lake National Wildlife Refuge NEON,distributed,-99.225794,47.141017,571.6,4592.662756598241,3801.0146627565987,3977.4809384164228,4015.2126099706747,2883.9530791788857,3583.9046920821115,3736.887096774194,3846.0366568914956
WOOD,WOOD_017,Chase Lake National Wildlife Refuge NEON,distributed,-99.247919,47.135031,592.72,4255.432944606416,3168.0451895043734,3414.510204081633,3893.0553935860057,2648.4489795918366,3369.7026239067063,3553.5335276967935,3403.556851311954
WOOD,WOOD_018,Chase Lake National Wildlife Refuge NEON,distributed,-99.216702,47.142657,578.68,3680.435483870968,3098.53064516129,3035.48064516129,3437.06129032258,2539.062903225806,3009.1564516129033,3026.883870967742,2990.4935483870963
WOOD,WOOD_019,Chase Lake National Wildlife Refuge NEON,distributed,-99.244808,47.146385,592.38,4634.413138686131,3467.973722627737,3704.052554744526,3995.884671532846,2958.0744525547448,3649.0890510948902,3701.6700729927006,3873.2423357664225
WOOD,WOOD_020,Chase Lake National Wildlife Refuge NEON,distributed,-99.255844,47.136633,600.05,4483.046852122986,3780.941434846266,3730.9033674963393,3967.4699853587117,2984.660322108345,3642.811127379209,3776.3074670571004,3716.7101024890185
WOOD,WOOD_042,Chase Lake National Wildlife Refuge NEON,tower,-99.245921,47.129092,584.49,4647.729257641922,3867.953420669578,3918.9388646288216,4168.609898107715,3387.1368267831153,3784.2154294032025,3512.551673944687,3757.9825327510925
WOOD,WOOD_043,Chase Lake National Wildlife Refuge NEON,tower,-99.242763,47.131002,580.22,4530.432,3672.996799999999,3754.3344,8737.64,3126.3520000000003,3649.4015999999997,3285.0175999999997,7854.4176
WOOD,WOOD_044,Chase Lake National Wildlife Refuge NEON,tower,-99.243528,47.12829,586.4,4399.858187134503,3629.1725146198823,3686.923976608187,7097.517543859649,2995.5716374269005,3519.178362573099,3324.564327485379,6612.03947368421
YELL,YELL_002,Yellowstone National Park NEON,distributed,-110.634896,44.932467,2125.1,1934.1613418530353,1854.2268370607028,1910.9952076677314,1855.9600638977638,1469.9744408945687,1901.515974440894,2223.126198083067,1893.6964856230027
YELL,YELL_003,Yellowstone National Park NEON,distributed,-110.533202,44.954777,2120.77,1847.1213960546283,1727.3717754172992,1775.0349013657058,1882.0864946889226,1288.2564491654023,1778.6160849772382,2256.224582701062,1695.4264036418817
YELL,YELL_004,Yellowstone National Park NEON,distributed,-110.593234,44.962834,1991.53,2243.0091324200916,2202.844748858448,2354.624048706241,1946.20395738204,1816.9528158295282,2248.9467275494676,2763.8767123287676,1761.0745814307459
YELL,YELL_005,Yellowstone National Park NEON,distributed,-110.631377,44.948383,2112,1909.6894977168954,1879.1324200913245,2014.1704718417052,1953.9147640791482,1512.4703196347034,1927.2115677321158,2278.762557077626,1829.5464231354642
YELL,YELL_006,Yellowstone National Park NEON,distributed,-110.562787,44.971091,2049.69,1943.9041095890411,1935.0837138508375,1920.6940639269405,1961.660578386606,1399.7382039573818,1918.7321156773207,2407.9315068493147,1805.93302891933
YELL,YELL_007,Yellowstone National Park NEON,distributed,-110.428945,44.917831,2084.17,1686.6636225266366,1696.371385083714,1744.337899543379,1848.887366818874,1257.2176560121766,1653.1202435312025,1949.0289193302895,1668.205479452055
YELL,YELL_008,Yellowstone National Park NEON,distributed,-110.613808,44.959683,2200.17,2250.9031719532554,2142.87979966611,2143.4657762938227,2232.974958263773,1617.0033388981635,2259.1535893155256,2875.2737896494154,2018.414023372287
YELL,YELL_009,Yellowstone National Park NEON,distributed,-110.501884,44.970313,2000.29,5645.747720364741,5230.156534954408,5331.496960486323,4706.244680851065,4181.629179331308,4974.577507598784,6225.384498480244,4767.597264437691
YELL,YELL_010,Yellowstone National Park NEON,distributed,-110.395165,44.916045,1912.34,1407.65296803653,1446.5677321156772,1502.9132420091325,1542.246575342466,989.537290715373,1375.1187214611873,1605.3181126331813,1401.248097412481
YELL,YELL_011,Yellowstone National Park NEON,distributed,-110.59138,44.957159,2017.34,1794.05033557047,1771.942953020134,1895.323825503356,1918.4664429530203,1354.523489932886,1889.058724832215,2334.1543624161077,1784.9010067114098
YELL,YELL_012,Yellowstone National Park NEON,distributed,-110.433659,44.944613,1901.49,4837.624999999999,4652.743902439024,4507.126524390243,4293.350609756097,3372.4710365853653,4336.943597560975,5096.550304878048,4286.150914634146
YELL,YELL_013,Yellowstone National Park NEON,distributed,-110.542179,44.972918,2031.52,1959.1763727121465,2059.615640599001,2109.6322795341093,1961.5324459234607,1506.2762063227954,2073.5257903494175,2595.965058236273,1790.8935108153078
YELL,YELL_014,Yellowstone National Park NEON,distributed,-110.618703,44.96698,2240.68,1738.3165905631663,1730.6499238964993,1827.5159817351598,1862.6484018264841,1339.2861491628614,1810.8127853881278,2290.5479452054797,1748.199391171994
YELL,YELL_015,Yellowstone National Park NEON,distributed,-110.38335,44.919496,1894.43,1624.4674457429048,1675.126878130217,1871.0183639398997,1829.6727879799666,1168.1435726210348,1687.8113522537562,1929.5425709515862,1753.607679465776
YELL,YELL_016,Yellowstone National Park NEON,distributed,-110.583711,44.965771,2046.81,1893.0290519877674,1999.2308868501525,2054.0045871559637,1754.1590214067278,1420.6727828746175,2004.7232415902138,2414.0412844036696,1484.4663608562691
YELL,YELL_017,Yellowstone National Park NEON,distributed,-110.418537,44.936155,1919.58,1448.735249621785,1529.8638426626321,1596.6898638426624,1642.512859304084,1027.8577912254157,1541.2708018154308,1786.8184568835095,1598.1527987897123
YELL,YELL_071,Yellowstone National Park NEON,distributed,-110.429201,44.932974,1951.3,1454.4589665653493,1445.7264437689971,1471.4072948328267,1560.6808510638296,923.7386018237083,1425.158054711246,1677.4437689969602,1398.644376899696
YELL,YELL_018,Yellowstone National Park NEON,distributed,-110.494684,44.968661,1967.65,1809.3166666666668,1782.2560606060608,1961.6000000000006,1746.509090909091,1244.2787878787883,1828.1818181818182,2174.8545454545456,1614.518181818182
YELL,YELL_019,Yellowstone National Park NEON,distributed,-110.494795,44.955431,2153.01,1790.0134003350088,1812.9279731993302,1961.5142378559465,2027.7286432160809,1361.237855946399,1968.7236180904524,2387.128978224456,1906.7135678391962
YELL,YELL_020,Yellowstone National Park NEON,distributed,-110.648504,44.943866,2111.24,2596.0960365853657,2401.4496951219517,2289.788109756098,2301.830792682927,1894.032012195122,2561.923780487805,3025.91768292683,2431.4695121951227
YELL,YELL_021,Yellowstone National Park NEON,distributed,-110.418459,44.904015,2103.66,5301.148318042814,4983.649847094802,4887.5,5118.888379204894,3675.1330275229357,4599.643730886851,5357.385321100917,4932.9908256880735
YELL,YELL_022,Yellowstone National Park NEON,distributed,-110.432189,44.938373,1920.24,4124.612708018155,4072.863842662632,3918.847201210287,4097.487140695915,2955.38880484115,3711.697428139183,4561.559757942511,3738.413010590015
YELL,YELL_023,Yellowstone National Park NEON,distributed,-110.63332,44.938144,2071.54,5919.160305343513,5603.485496183206,5676.0137404580155,5255.108396946564,4547.807633587787,5563.193893129771,6416.969465648856,5563.9893129771
YELL,YELL_024,Yellowstone National Park NEON,distributed,-110.492027,44.968096,1985.47,2062.6707132018205,2149.3717754172985,2318.362670713202,1538.4779969650986,1471.130500758725,2044.7010622154783,2356.3717754172985,1439.5918057663125
YELL,YELL_025,Yellowstone National Park NEON,distributed,-110.503423,44.966541,2024.58,2649.1200607902733,2738.4057750759875,2770.6215805471124,1917.8313069908818,2000.2735562310027,2615.1124620060787,3119.507598784194,1726.4756838905773
YELL,YELL_026,Yellowstone National Park NEON,distributed,-110.648534,44.939789,2122.22,3516.89193302892,3401.086757990868,3505.459665144597,3352.3942161339423,2632.666666666667,3605.1948249619495,3999.039573820396,3400.170471841705
YELL,YELL_027,Yellowstone National Park NEON,distributed,-110.598574,44.961505,2037.57,2234.19391025641,2408.1201923076924,2647.6939102564097,1770.790064102564,1987.7259615384614,2285.3060897435894,2821.942307692307,1654.1634615384612
YELL,YELL_028,Yellowstone National Park NEON,distributed,-110.414688,44.901035,2136.55,4845.3933333333325,4628.305,4643.451666666666,4806.6849999999995,3392.37,4097.008333333333,5057.613333333333,4641.124999999999
YELL,YELL_029,Yellowstone National Park NEON,distributed,-110.641312,44.939773,2110.34,5895.0653266331665,5465.6013400335005,5356.86934673367,2221.619765494138,4474.931323283084,5470.058626465662,6451.882747068678,2557.314907872697
YELL,YELL_030,Yellowstone National Park NEON,distributed,-110.652759,44.934141,2195.86,5881.360305343511,5775.01679389313,5859.948091603053,5213.018320610688,4628.441221374046,5564.650381679389,6789.444274809161,5197.186259541985
YELL,YELL_043,Yellowstone National Park NEON,tower,-110.540081,44.950475,2153.24,3894.240487062405,3969.368340943684,3857.377473363776,4050.132420091324,3082.608828006088,3855.876712328767,4649.992389649925,3825.482496194825
YELL,YELL_044,Yellowstone National Park NEON,tower,-110.534358,44.953426,2139.86,2288.0681818181815,2146.831818181818,2135.5681818181815,2260.8515151515153,1594.9499999999996,2154.410606060606,2668.6166666666663,1982.5606060606058
YELL,YELL_045,Yellowstone National Park NEON,tower,-110.536291,44.950204,2155.79,2463.431402439025,2273.100609756098,2241.9786585365855,2366.6128048780492,1660.7256097560976,2303.3399390243903,2930.1204268292686,2079.0746951219517
YELL,YELL_046,Yellowstone National Park NEON,tower,-110.541582,44.952363,2155.36,4607.386605783865,4531.3287671232865,4370.598173515982,4521.327245053272,3429.867579908675,4307.506849315068,5423.299847792998,3941.429223744292
YELL,YELL_047,Yellowstone National Park NEON,tower,-110.534361,44.952354,2149.07,2795.128593040847,2596.4644478063533,2501.2586989409983,2603.4810892586984,1940.243570347957,2538.5113464447804,3104.2420574886532,2339.0862329803326
YELL,YELL_048,Yellowstone National Park NEON,tower,-110.536649,44.951273,2148.98,4698.202723146747,4415.423600605143,4180.508320726172,4258.284417549167,3314.8683812405443,4163.934947049925,5131.966717095311,3894.086232980333
YELL,YELL_049,Yellowstone National Park NEON,tower,-110.538939,44.951556,2132.57,2143.292642140468,2175.275919732441,2165.7341137123744,2280.5,1622.3026755852843,2283.076923076923,2632.152173913043,2123.5668896321067
YELL,YELL_050,Yellowstone National Park NEON,tower,-110.543079,44.95508,2118.01,2308.367624810893,2183.6127080181545,2141.4841149773065,2277.9727685325265,1646.337367624811,2255.5537065052945,2817.0317700453857,2117.5279878971255
YELL,YELL_051,Yellowstone National Park NEON,tower,-110.541571,44.954277,2119.7,2252.089802130898,2141.51598173516,2190.7610350076106,2280.8432267884323,1637.2146118721462,2228.8203957382043,2819.7625570776254,1978.2237442922376
YELL,YELL_052,Yellowstone National Park NEON,tower,-110.539286,44.954799,2125.74,2627.163879598662,2406.476588628763,2396.3377926421404,2361.8913043478265,1827.4916387959868,2488.359531772575,3097.93143812709,2122.180602006689
YELL,YELL_053,Yellowstone National Park NEON,tower,-110.537804,44.949928,2145.88,2253.7065052950074,2061.709531013616,2108.3509833585476,2254.8774583963686,1561.2904689863844,2195.0983358547655,2739.621785173979,2024.6898638426628
YELL,YELL_054,Yellowstone National Park NEON,tower,-110.537032,44.953436,2136.74,2653.5878787878787,2474.80303030303,2371.9651515151513,2471.4878787878793,1829.9030303030302,2484.760606060606,3059.8787878787875,2250.230303030303
YELL,YELL_055,Yellowstone National Park NEON,tower,-110.537775,44.954526,2127.56,4206.6505823627285,3971.63394342762,3760.605657237936,3928.2678868552416,2997.1064891846922,3806.3394342762067,4801.985024958402,3589.7371048252908
YELL,YELL_057,Yellowstone National Park NEON,tower,-110.544609,44.95536,2115.89,2165.610606060606,2044.704545454545,2053.187878787879,2203.6272727272726,1551.330303030303,2104.8469696969696,2684.7454545454543,2070.3757575757577
YELL,YELL_058,Yellowstone National Park NEON,tower,-110.535871,44.954246,2130.01,2692.480243161094,2616.188449848025,2534.633738601824,2690.8875379939213,1907.4240121580553,2593.1170212765965,3221.7234042553196,2389.0607902735564
YELL,YELL_059,Yellowstone National Park NEON,tower,-110.540065,44.952375,2137.82,5539.611018363941,5172.7345575959935,5064.97161936561,4922.372287145244,4106.490818030051,4941.736227045077,6451.444073455761,4625.569282136896
YELL,YELL_060,Yellowstone National Park NEON,tower,-110.543091,44.954011,2127.33,2187.129375951294,2134.4916286149164,2116.9543378995436,2248.455098934551,1578.062404870624,2221.2678843226786,2781.6894977168954,2118.534246575343
YELL,YELL_061,Yellowstone National Park NEON,tower,-110.540441,44.953449,2122.59,2455.417085427136,2305.4438860971527,2257.49581239531,2403.909547738693,1752.6683417085426,2385.6968174204353,2971.536013400335,2171.2780569514234
YELL,YELL_056,Yellowstone National Park NEON,tower,-110.534349,44.951268,2152.87,2349.19393939394,2133.636363636364,2116.6090909090913,2215.486363636364,1599.5772727272729,2149.8303030303036,2740.3424242424244,1973.9787878787881
YELL,YELL_062,Yellowstone National Park NEON,tower,-110.53702,44.952359,2140.77,3160.310030395137,2942.752279635258,2821.405775075988,2771.559270516717,2195.9848024316107,2869.232522796352,3609.8784194528876,2612.012158054711
DELA,DELA_014,Dead Lake NEON,distributed,-87.818194,32.529789,26.08,7508.103189493433,7867.575984990619,6835.87617260788,7246.996247654785,6519.13320825516,6590.8630393996245,7520.050656660413,8601.225140712946
DELA,DELA_029,Dead Lake NEON,distributed,-87.810523,32.529808,26.43,6915.564195298373,7391.4213381555155,6447.273056057867,6714.2495479204335,6227.450271247741,6176.61663652803,7206.045207956601,8172.128390596745
DELA,DELA_016,Dead Lake NEON,distributed,-87.808008,32.535814,22.39,7322.584830339321,7820.7085828343315,6873.463073852295,7095.6027944111775,6553.061876247504,6784.481037924151,7568.357285429141,8294.99001996008
DELA,DELA_028,Dead Lake NEON,distributed,-87.811463,32.535497,29.95,7310.992727272727,7710.223636363637,6833.418181818182,7054.910909090909,6525.901818181819,6679.558181818182,7489.049090909091,8486.4
DELA,DELA_026,Dead Lake NEON,distributed,-87.8112,32.534432,25.87,7375.298000000001,7674.810000000002,6707.090000000002,7163.674000000002,6588.920000000002,6765.916000000001,7512.658000000001,8545.594000000001
DELA,DELA_025,Dead Lake NEON,distributed,-87.809901,32.535528,31.44,7188.441229656418,7715.531645569618,6828.160940325497,7099.025316455695,6552.7269439421325,6767.784810126581,7487.233273056057,8452.663652802894
DELA,DELA_030,Dead Lake NEON,distributed,-87.810205,32.533085,27.11,7170.079522862823,7884.834990059642,6774.027833001988,7014.761431411532,6569.268389662028,6676.831013916501,7460.073558648111,8481.74950298211
LENO,LENO_029,Lenoir Landing NEON,distributed,-88.171035,31.830931,12.65,6632.021857923497,7838.009107468123,6690.566484517304,6541.327868852459,5537.32058287796,6089.6466302367935,6996.941712204007,7466.459016393441
LENO,LENO_064,Lenoir Landing NEON,tower,-88.160721,31.854295,12.97,7029.407999999999,7875.254,7332.700000000001,9279.762,5963.587999999999,6829.639999999999,7448.193999999999,10276.734
TALL,TALL_013,Talladega National Forest NEON,distributed,-87.454392,32.884748,118.63,7565.152877697841,8127.2356115107905,6891.7446043165455,7247.172661870503,6594.832733812948,6898.893884892086,7615.602517985611,8456.032374100718
TALL,TALL_015,Talladega National Forest NEON,distributed,-87.437886,32.916737,108.6,8491.581300813008,9683.286585365853,8478.632113821137,7806.312871287128,7926.70325203252,7485.53861788618,9173.68699186992,9940.750495049506
TALL,TALL_016,Talladega National Forest NEON,distributed,-87.415018,32.970408,103.6,8071.144841269841,8571.029761904761,7411.751984126985,7316.285714285714,7327.265873015873,7403.365079365078,8222.386904761905,8610.577380952382
TALL,TALL_017,Talladega National Forest NEON,distributed,-87.40866,32.91006,120.93,9760.125899280574,10349.830935251797,9392.492805755393,6992.302158273381,9065.627697841726,8934.643884892086,10184.544964028775,8515.823741007192
